ID,Des,NPC,Title,AntecedentQuest,OutPutText,Choice1,Choice1Event,Choice2,Choice2Event,Choice3ConditionMBTI,Choice3ConditionValue,Choice3,Choice3Event
30_2_0_013_2_0,안드레아스의 사정_선택지2,안드레아스,마지막 왕,0,내가 당신의 도움이 필요해서 이곳으로 불렀다오.\\n다만.. 곧 잠이 들 것 같아 걱정이오.\\n그 전에 미리 말해 둘 것이 있소.\\n나는 이 행성의 마지막 왕이라오.\\n어느 날 찾아온 드림스토커의 침략으로..\\n모두가 잠들고# 남은 백성들은 모습이 변했소.\\n남은 백성들이 미쳐가고 있는 것을\\n더 이상 지켜볼 수 없어 당신을 불렀소.\\n레온은 드림스토커의 앞잡이니..\\n그와 가까이하지 말되#\\n눈치채지 못하게 하시오.\\n그리고...\\n이런#눈이 감기는 군..\\n기회가 된다면 다음에...,<확인>,32_1_023\\n0,0,0,0,0,0,0
30_2_0_013_3_0,안드레아스의 사정_선택지3,안드레아스,수상한 남자,0,지금은 들을 준비가 안됐나 보오.\\n다음을 기약하지.,<확인>,32_1_023\\n0,0,0,0,0,0,0
30_2_0_014_0_0,배고픈 프부스,프부스,배고파,0,얘!\\n나는 춤추는 걸 좋아하는 프부스란다!\\n춤을 너무 춰서 배고프고 힘이 든단다!,밥먹어,30_2_0_014_1_0\\n32_4_006,춤을 정말 열심히 추는구나,30_2_0_014_2_0\\n32_4_005,E,30,같이 춤춘다,30_2_0_014_3_0\\n32_4_002
30_2_0_014_1_0,배고픈 프부스_선택지1,프부스,배고파,0,밥이 없단다!\\n너무 힘든데 네 체력 좀 나눠주렴!\\n300골드를 줄게!\\n부탁이란다!,좋아 도와줄게.,30_2_0_014_1_1\\n32_4_005\\n32_3_004,그건 말이 안돼!,30_2_0_014_1_2\\n32_4_006,0,0,0,0
30_2_0_014_1_1,배고픈 프부스_선택지1_파생1,프부스,배고파,0,좀 괜찮아졌단다! 고맙단다!\\n잘 가렴!,<확인>,32_1_032\\n0,0,0,0,0,0,0
30_2_0_014_1_2,배고픈 프부스_선택지1_파생2,프부스,깡패,0,왜 말이 안 돼?\\n그럼 그냥 주렴!\\n아니다 그냥 한 대 맞으렴!,<확인>,32_3_002\\n0,0,0,0,0,0,0
30_2_0_014_2_0,배고픈 프부스_선택지2,프부스,배고파,0,춤추는 건 즐거운 일이란다!\\n너도 춰보지 않으련?\\n내게 체력 조금만 주면 춤을 알려줄 수 있단다!,그래! 춤추는 거 좋지!,30_2_0_014_2_1\\n32_4_002\\n32_3_004,춤은 좀...,30_2_0_014_2_2\\n32_4_001,0,0,0,0
30_2_0_014_2_1,배고픈 프부스_선택지2_파생1,프부스,사기꾼,0,고맙단다!\\n춤은 느낌이 가는 대로 추면 되는 거란다!\\n느낌은 알려줄 수 없단다!\\n스스로 깨달으렴!\\n잘 가렴!,<확인>,\\n0,0,0,0,0,0,0
30_2_0_014_2_2,배고픈 프부스_선택지2_파생2,프부스,깡패,0,내 앞에서 춤이 싫다는 말을 하는구나!\\n마음에 안 드는데 한 대 맞으렴!,<확인>,32_3_002\\n0,0,0,0,0,0,0
30_2_0_014_3_0,배고픈 프부스_선택지3,프부스,깡패,0,나보다 춤을 잘 추는구나!\\n이 행성에서 내가 제일 춤을 잘 춰야 한단다!\\n마음에 안 드는데 한 대 맞으렴!,<확인>,32_3_002\\n0,0,0,0,0,0,0
30_2_0_015_0_0,도박꾼 프부스,프부스,도박꾼,0,얘!\\n나는 도박을 좋아하는 프부스란다!\\n도박 한번 해보지 않으련?,좋아,30_2_0_015_1_0\\n32_4_007,도박은 좀..,30_2_0_015_2_0\\n32_4_008,0,0,0,0
30_2_0_015_1_0,도박꾼 프부스_선택지1,프부스,도박꾼,0,좋아!\\n손해 없는 도박이란다!\\n선택은 두 가지란다!\\n100% 확률로 10골드 받기 vs\\n10% 확률로 30골드 받기!,100% 확률로 10골드 받기,32_4_008\\n32_1_023\\n0,10% 확률로 30골드 받기,32_4_007\\n32_1_033\\n0,0,0,0,0
30_2_0_015_2_0,도박꾼 프부스_선택지2,프부스,도박꾼,0,그래도 한번 해보렴!\\n손해 없는 도박이란다!\\n선택은 두 가지란다!\\n100% 확률로 10골드 받기 vs\\n10% 확률로 30골드 받기!,100% 확률로 10골드 받기,32_4_008\\n32_1_023\\n0,10% 확률로 30골드 받기,32_4_007\\n32_1_033\\n0,0,0,0,0
30_2_0_016_0_0,춤꾼 프부스,프부스,춤꾼,0,얘!\\n나는 춤을 추면 스트레스가 풀린단다!\\n너는 뭘 하면 풀리니?,잠을 잔다,30_2_0_016_1_0\\n32_4_001,친구를 만나,30_2_0_016_2_0\\n32_4_002,I,50,그냥 참아,30_2_0_016_3_0\\n32_4_001
30_2_0_016_1_0,춤꾼 프부스_선택지1,프부스,춤꾼,0,숙면은 스트레스에 좋단다!\\n탐험 중엔 잠들지 않게 도와줄게!\\n체력 회복!,<확인>,32_3_006\\n0,0,0,0,0,0,0
30_2_0_016_2_0,춤꾼 프부스_선택지2,프부스,춤꾼,0,친구와 함께 있으면 기분이 좋아지겠구나!\\n지치지 않도록 도와줄게!\\n체력 회복!,<확인>,32_3_006\\n0,0,0,0,0,0,0
30_2_0_016_3_0,춤꾼 프부스_선택지3,프부스,춤꾼,0,마인트 컨트롤을 잘하는 편이구나!\\n참다가 더 힘들어지면 꼭 주변에 도움을 청하렴!\\n백지장도 맞들면 낫다지 않니?\\n힘낼 수 있게 도와줄게!,<확인>,32_3_007\\n0,0,0,0,0,0,0
30_2_0_017_0_0,춤꾼 프부스2,프부스,춤꾼,0,얘!\\n나는 춤을 추며 스트레스를 푸는 편이란다!\\n너도 한번 춰보렴!\\n혼자 추는 게 싫다면#앞의 마네킹과 함께 춰보렴!,(춤을 춘다),32_4_002\\n0,(춤을 추지 않는다),32_4_001\\n0,0,0,0,0
30_2_0_018_0_0,호리아누 아라크네 처치,호리아누,아라크네 공포증,0,으아악! 아.. 미안# 아라크네인 줄 알았어\\n이.. 이곳엔.. 무서운 몬스터가 너무 많아..\\n불안해서 살 수가 없어..\\n좀 없애줄래?\\n아라크네 세 마리만 없애줘..\\n보상으로 30골드를 줄게.,그래,31_2_4_004\\n0,(무시한다),\\n0,0,0,0,0
30_2_0_019_0_0,호리아누 순찰로봇 처치,호리아누,로봇 공포증,0,으아악! 아.. 미안# 로봇인 줄 알았어\\n이.. 이곳엔.. 무서운 몬스터가 너무 많아..\\n불안해서 살 수가 없어..\\n좀 없애줄래?\\n순찰로봇 세 마리만 없애줘..\\n보상으로 30골드를 줄게.,그래,31_2_4_005\\n0,(무시한다),\\n0,0,0,0,0
30_2_0_020_0_0,호리아누 버섯 처치,호리아누,버섯 공포증,0,으아악! 아.. 미안# 버섯인 줄 알았어\\n이.. 이곳엔.. 무서운 몬스터가 너무 많아..\\n불안해서 살 수가 없어..\\n좀 없애줄래?\\n버섯 세 마리만 없애줘..\\n보상으로 30골드를 줄게.,그래,31_2_4_006\\n0,(무시한다),\\n0,0,0,0,0
30_2_0_021_0_0,호리아누 슬라임의 원혼 처치,호리아누,슬라임의 원혼 공포증,0,으아악! 아.. 미안# 슬라임의 원혼인 줄 알았어\\n이.. 이곳엔.. 무서운 몬스터가 너무 많아..\\n불안해서 살 수가 없어..\\n좀 없애줄래?\\n슬라임의 원혼 세 마리만 없애줘..\\n보상으로 30골드를 줄게.,그래,31_2_4_007\\n0,(무시한다),\\n0,0,0,0,0
30_2_0_022_0_0,호리아누 마누카 처치,호리아누,마누카 공포증,0,으아악! 아.. 미안# 마누카인 줄 알았어\\n이.. 이곳엔.. 무서운 몬스터가 너무 많아..\\n불안해서 살 수가 없어..\\n좀 없애줄래?\\n마누카 세 마리만 없애줘..\\n보상으로 30골드를 줄게.,그래,31_2_4_008\\n0,(무시한다),\\n0,0,0,0,0
30_2_0_024_0_0,아스타르테스_귀신들의 왕 처치,아스타르테스,강인한 전사,0,내게 무슨 볼일이라도 있나?,여기서 뭐하고 있어?,30_2_0_024_1_0,0,0,0,0,0,0
30_2_0_024_1_0,아스타르테스_귀신들의 왕 처치_1,아스타르테스,강인한 전사,0,이 던전을 조사 중 이었다.\\n이 행성에서 기억을 잃는 원인을 조사하기 위해 왔다만#\\n시간도 표본도 너무 부족하다.,그래서 원인이 뭔지 알았어?,30_2_0_024_1_1\\n32_4_008,부족한게 많네?,30_2_0_024_1_8\\n32_4_006,0,0,0,0
30_2_0_024_1_1,아스타르테스_귀신들의 왕 처치_1_1,아스타르테스,강인한 전사,0,아니# 아쉽게도 알아내지는 못했다.\\n방금 말했듯이 시간도 표본도 너무 부족하거든.,무능하네.,30_2_0_024_1_2\\n32_4_006,내가 뭔가 도울게 있을까?,30_2_0_024_1_7,0,0,0,0
30_2_0_024_1_2,아스타르테스_귀신들의 왕 처치_1_1_1,아스타르테스,강인한 전사,0,무능인가... 그래# 그 말이 사실이군.\\n그런 무능한 나를 위해서 유능한 네가 도와줄 수 있는가?,엥?,30_2_0_024_1_3,0,0,0,0,0,0
30_2_0_024_1_3,아스타르테스_귀신들의 왕 처치_1_1_1_1,아스타르테스,강인한 전사,0,사실 조사를 하던 도중 원인으로 의심되는 것 중 하나가 있었다.\\n가끔 나타나는 슬라임의 원혼처럼 생긴 녀석들이 있는데#\\n내 생각엔 그 녀석들이 저지른 일이 아닐 생각이 들었다.\\n녀석들을 조사하면 확실해질거라 생각하네.,아무나 잡아오면 되는건가?,30_2_0_024_1_4,미안하지만# 내가 좀 바빠서,30_2_0_024_1_6,0,0,0,0
30_2_0_024_1_4,아스타르테스_귀신들의 왕 처치_1_1_1_1_1,아스타르테스,강인한 전사,0,아니# 큰 놈 한마리면 충분하다.,좋아.,30_2_0_024_1_5,0,0,0,0,0,0
30_2_0_024_1_5,아스타르테스_귀신들의 왕 처치_1_1_1_1_1_1,아스타르테스,강인한 전사,0,부탁한다.,<확인>,31_2_4_009\\n0,0,0,0,0,0,0
30_2_0_024_1_6,아스타르테스_귀신들의 왕 처치_1_1_1_1_2,아스타르테스,강인한 전사,0,그런가? 아쉽군.,<확인>,\\n0,0,0,0,0,0,0
30_2_0_024_1_7,아스타르테스_귀신들의 왕 처치_1_1_2,아스타르테스,강인한 전사,0,도와주려는 건가? 고맙군.\\n사실# 이 현상에 대해 어느정도 짐작이 가는게 있었다.\\n이 던전에서 가끔씩 나타나는 슬라임의 원혼같은 녀석들이 있는데#\\n그 녀석들을 조사하면 무언가 알아 낼 수 있을거 같다.,아무나 잡아오면 되는건가?,30_2_0_024_1_4,0,0,0,0,0,0
30_2_0_024_1_8,아스타르테스_귀신들의 왕 처치_1_2,아스타르테스,강인한 전사,0,그래# 아주 많다.\\n내가 이 행성에서 활동할 수 있는 시간도 부족하고#\\n이 현상을 밝힐만한 표본들도 부족하다.,내가 뭔가 도울게 있을까?,30_2_0_024_1_7,활동할 수 있는 시간이 부족하다고?,30_2_0_024_1_9,0,0,0,0
30_2_0_024_1_9,아스타르테스_귀신들의 왕 처치_1_2_2,아스타르테스,강인한 전사,0,그래# 내 몸은 조금 특별하다.\\n활동을 하기 위해서는 특별한 물질을 공급해야만 한다.\\n하지만 그 물질이 고갈 중이거든.\\n그 전에 이 현상을 규명하고 싶었지만 아쉽게 되었군.,그 물질을 구해다 줄까?,30_2_0_024_4_0,그 조사를 도와줄까?,30_2_0_024_4_1,0,0,0,0
30_2_0_024_4_0,아스타르테스_귀신들의 왕 처치_1_2_2_1,아스타르테스,강인한 전사,0,뭐? 하하하. 고맙다.\\n하지만# 마음만 받아두도록 하지.\\n그 물질은 아주 특별한 거라서 아무 곳에서나 구할 수 없다.\\n대신 내 조사를 도와줄 수 있겠나?,무엇을 하면 되지?,30_2_0_024_1_3,0,0,0,0,0,0
30_2_0_024_4_1,아스타르테스_귀신들의 왕 처치_1_2_2_2,아스타르테스,강인한 전사,0,도와준다는 건가?\\n그래# 상황이 상황이니 너의 호의를 고맙게 받아들이지.,무엇을 하면 되지?,30_2_0_024_1_3,0,0,0,0,0,0
30_2_0_034_0_0,프부스 선택,프부스,심심한 춤꾼,0,얘!\\n선택을 해보련?\\n안 하면 맞는 거란다!\\n지게 돼도 맞는 거란다!,(한다),30_2_0_034_1_0,(안한다),30_2_0_034_2_0,S,49.9,굳이?,30_2_0_034_3_0\\n32_4_004
30_2_0_034_1_0,프부스 선택_선택지1,프부스,춤꾼,0,좋단다!\\n너는 두가지 중 하나를 고를 수 있단다.,침략당한 행성 돕기,30_2_0_034_1_1,침략자들 편에 서기,30_2_0_034_1_2,0,0,0,0
30_2_0_034_1_1,프부스 선택_선택지1_파생1,프부스,춤꾼,0,잘 해보렴!,<확인>,32_3_007\\n0,0,0,0,0,0,0
30_2_0_034_1_2,프부스 선택_선택지1_파생2,프부스,깡패,0,선택을 존중한단다!\\n하지만 못된 마음은 맞아야 한단다!,<확인>,32_3_002\\n0,0,0,0,0,0,0
30_2_0_034_2_0,프부스 선택_선택지2,프부스,깡패,0,안 하면 맞는 거라고 했단다!,<확인>,32_3_002\\n0,0,0,0,0,0,0
30_2_0_034_3_0,프부스 선택_선택지3,프부스,깡패,0,하라면 하는 거란다!\\n안 해서 맞는 거란다!,<확인>,32_3_002\\n0,0,0,0,0,0,0
30_2_0_035_0_0,프부스 도박,프부스,춤꾼,0,얘! \\n앞에 두가지 상자가 있단다!\\n보이지 않지만 그렇다고 생각해 보렴!\\n둘 중 하나를 골라보렴!,1번 상자,30_2_0_035_1_0,2번 상자,30_2_0_035_2_0,0,0,0,0
30_2_0_035_1_0,프부스 도박_선택지1,프부스,춤꾼,0,상자를 열어보렴!,<확인>,32_1_037\\n0,0,0,0,0,0,0
30_2_0_035_2_0,프부스 도박_선택지2,프부스,춤꾼,0,상자를 열어보렴!,<확인>,32_1_037\\n0,0,0,0,0,0,0
30_2_0_038_0,커스틴_여행 준비,커스틴,두려워하는,0,잠깐# 당신.\\n스페이스 메이드 직원 분이셨죠?,네# 맞습니다!,30_2_0_038_1_0,아닌데요?,30_2_0_038_2_0,0,0,0,0
30_2_0_038_1_0,커스틴_여행 준비_1,커스틴,두려워하는,0,역시# 제 기억이 맞았군요.\\n스페이스 메이드 직원분이시니까#\\n분명 다양한 행성을 다녀보셨겠죠?,네# 물론입니다! 이런 저런 행성에 다녀봤죠!,30_2_0_038_1_1,0,0,0,0,0,0
30_2_0_038_1_1,커스틴_여행 준비_1_1,커스틴,두려워하는,0,혹시 실례가 안된다면#\\n저 좀 도와주실 수 있나요?,네! 물론이죠. 무엇을 도와드릴까요?,30_2_0_038_1_2,무슨일 있으신가요?,30_2_0_038_4_3,0,0,0,0
30_2_0_038_1_2,커스틴_여행 준비_1_1_1,커스틴,두려워하는,0,감사합니다.\\n사실 제가 이 행성을 떠나려고 하는데#\\n막상 떠나려고 하니 두려워지더라구요.\\n저는 평생을 이 행성에서 살아와서 이 행성의 밖이 어떤지 몰라요.\\n그렇기에 제게 이 행성의 밖은 어떤지 알려주실 수 있나요?\\n제가 이 행성을 떠날 수 있도록 도와주세요.,이 행성의 밖을 알려달라구요?,30_2_0_038_1_3,행성을 떠나려는 이유가 있나요?,30_2_0_038_4_3,0,0,0,0
30_2_0_038_1_3,커스틴_여행 준비_1_1_1_1,커스틴,두려워하는,0,네# 무엇이든 좋아요.\\n여행을 하면서 만난 사람들의 이야기나#\\n들르셨던 행성에 관한 이야기나#\\n우주를 여행 할때의 팁이나 주의사항 같은 것들이요.,예전에 우주 해적에게 습격받은 적이 있었는데요...,30_2_0_038_1_4,여기서 멀지 않은 행성에서 있었던 일인데요...,30_2_0_038_1_7,J,49.9,이건 꿀팁인데요# 검문을 받으셨을 때...,30_2_0_038_4_0
30_2_0_038_1_4,커스틴_여행 준비_1_1_1_1_1,커스틴,두려워하는,0,헉# 우주 해적이요...?\\n무사하셨나요?,네# 다행히 잘 빠져나왔습니다.,30_2_0_038_1_5,0,0,0,0,0,0
30_2_0_038_1_5,커스틴_여행 준비_1_1_1_1_1_1,커스틴,두려워하는,0,그러시군요# 다행이네요...\\n그나저나 우주해적이라니...\\n역시 우주는 무서운 곳이군요.\\n이 행성 밖으로 나가면 안될거 같네요...,아니에요# 즐거운 일들도 많아요!,30_2_0_038_1_6,0,0,0,0,0,0
30_2_0_038_1_6,커스틴_여행 준비_1_1_1_1_1_1_1,커스틴,두려워하는,0,아니에요.\\n우주가 위험하다는 것을 알았으니#\\n아무래도 여행은 단념해야 할 것 같네요.\\n고마워요# 제게 위험하다는 걸 알려줘서.,(이런# 실수했다.),\\n0,0,0,0,0,0,0
30_2_0_038_1_7,커스틴 여행 준비_1_1_1_1_2,커스틴,두려워하는,0,세상에# 그런 일이 있었군요!\\n역시 우주는 제가 생각했던 대로 재미있는 곳이네요!\\n어서 빨리 여행을 떠나 저도 저만의 이야기를 만들고 싶어요!,이 우주를 유랑하는 것 만큼 재미있는 일도 없죠.,30_2_0_038_1_8,0,0,0,0,0,0
30_2_0_038_1_8,커스틴 여행 준비_1_1_1_1_2_1,커스틴,두려움을 극복한,0,고마워요# 덕분에 두려움이 사라졌어요.\\n지금이라면 그동안 꿈꿔왔던 우주여행을 떠날 수 있겠어요.\\n어서 빨리 준비를 하러 가야겠어요! 이건 답례예요.,행운을 빌어요.,32_1_039\\n0,0,0,0,0,0,0
30_2_0_038_2_0,커스틴_여행 준비_2,커스틴,두려워하는,0,제 착각이었나보군요. 실례했습니다.,무슨 일 있어?,30_2_0_038_2_1,다음부턴 조심하도록 해.,30_2_0_038_4_4,0,0,0,0
30_2_0_038_2_1,커스틴_여행 준비_2_1,커스틴,두려워하는,0,그저... 제 문제 때문에 조언을 구하고 싶었어요.,조언?,30_2_0_038_2_2,0,0,0,0,0,0
30_2_0_038_2_2,커스틴_여행 준비_2_1_1,커스틴,두려워하는,0,네# 사실 제가 이 행성을 떠나 여행을 하려고 하는데...\\n막상 떠나려고 하니까 두려워져서 주저하게 되어버려요.,뭐가 그렇게 두려운거야?,30_2_0_038_2_3,그게 스페이스메이드랑 무슨 상관이야?,30_2_0_038_4_5,0,0,0,0
30_2_0_038_2_3,커스틴_여행 준비_2_1_1_1,커스틴,두려워하는,0,모든 것이요.\\n저는 살면서 이 행성을 떠나본 적이 한번도 없어요.\\n저에겐 이 행성만이 세상의 전부죠.\\n그렇기에 이 행성을 떠난다는 것 자체가 저에겐 두려움 그 자체에요.,내가 도와줄 수 있는게 없을까?,30_2_0_038_2_4,그렇게 두려운데 어째서 떠나려는 거야?,30_2_0_038_4_8,0,0,0,0
30_2_0_038_2_4,커스틴_여행 준비_2_1_1_1_1,커스틴,두려워하는,0,혹시 실례가 안된다면 제가 두려움을 극복할 수 있게 도와주세요.,어떻게 도와줘야 할지 모르겠어.,30_2_0_038_2_5,0,0,0,0,0,0
30_2_0_038_2_5,커스틴_여행 준비_2_1_1_1_1_1,커스틴,두려워하는,0,이 행성 밖의 세상을 제게 알려주세요.\\n우주를 여행하면서 만난 다양한 인연이나# 다른 행성들의 이야기#\\n아니면 여행할 때 알아둬야 할 팁들...\\n무엇이든 제가 이 두려움을 극복 할만한 것들을 알려주세요.,그러고보니 우주를 떠도는 유랑자를 만난적이 있었는데...,30_2_0_038_2_6,어떤 행성에 있을때 거대한 벌레랑 싸운적이 있는데...,30_2_0_038_2_7,J,49.9,여기 제가 추천하는 행성들이 몇군데 있는데...,30_2_0_038_2_9
30_2_0_038_2_6,커스틴_여행 준비_2_1_1_1_1_1_1,커스틴,두려움을 극복한,0,와! 저와 같은 꿈을 꾸는 분들이 계셨군요!\\n저도 그런 유랑자들과 같은 삶을 사는걸 동경했어요.\\n어서 빨리 그분들과 만나기 위해 준비를 해야겠어요!\\n도와주셔서 감사해요!,행운을 빌어요.,32_1_040\\n0,0,0,0,0,0,0
30_2_0_038_2_7,커스틴_여행 준비_2_1_1_1_1_1_2,커스틴,두려워하는,0,세상에# 정말 그런게 존재하는군요!\\n괜찮으셨나요?,그때 마침 벌레 스프레이를 가지고 있어서 다행이었죠.,30_2_0_038_2_8,0,0,0,0,0,0
30_2_0_038_2_8,커스틴_여행 준비_2_1_1_1_1_1_2_1,커스틴,두려워하는,0,우주에는 정말 무서운 것들이 존재하네요...\\n역시 저에겐 버거울지도 모르겠네요...\\n고마워요# 덕분에 이 행성 밖은 위험하다는 걸 알았어요.,(이런# 실수했다.),\\n0,0,0,0,0,0,0
30_2_0_038_2_9,커스틴_여행 준비_2_1_1_1_1_1_3,커스틴,두려움을 극복한,0,정말로 그런 행성들이 존재한다니...\\n역시! 이 우주를 여행하는 건 매우 재미있을 거 같아요!\\n고마워요# 덕분에 두려움이 사라졌어요.\\n어서 빨리 여행 준비를 해야겠어요!\\n여기 도와주신 답례예요!,행운을 빌어요.,32_1_039\\n0,0,0,0,0,0,0
30_2_0_038_4_0,커스틴 여행 준비_1_1_1_1_3,커스틴,두려워하는,0,그런 방법이 있었군요!\\n이러면 나중에 검문을 당했을 때 써먹을 수 있겠네요!,뭐# 가장 확실한건 검문을 당하지 않는거지만요.,30_2_0_038_4_1,0,0,0,0,0,0
30_2_0_038_4_1,커스틴_여행 준비_1_1_1_1_3_1,커스틴,두려워하는,0,고마워요# 덕분에 좋은 정보를 알게 되었어요.\\n분명 우주를 여행하면 다양한 일을 겪게 되겠죠.\\n그 때가 오면 지금 당신이 해준 얘기가 분명 도움이 될 거예요.,분명 도움이 될 겁니다.,30_2_0_038_4_2,0,0,0,0,0,0
30_2_0_038_4_2,커스틴_여행 준비_1_1_1_1_3_1_1,커스틴,두려움을 극복한,0,덕분에 자신감이 생겼어요.\\n지금이라면 제가 꿈꿔왔던 우주여행을 떠날 수 있을 것 같아요.\\n떠날 준비를 철저하게 해야겠어요! 이건 답례예요!,행운을 빌어요.,32_1_040\\n0,0,0,0,0,0,0
30_2_0_038_4_3,커스틴_여행 준비_1_1_1_2,커스틴,두려워하는,0,사실 저는 예전부터 이 행성을 떠나고 싶었어요.\\n저 하늘을 올려다 볼 때마다# 저 무수한 별들이 궁금했죠.\\n저 별들은 저마다의 모습을 가지고 있으며#\\n분명 자신들만의 이야기를 가지고 있겠죠.\\n그럴 때마다 점점 여행을 떠나고 싶다는 욕망이 커져갔지만#\\n막상 떠나려고 할 때마다 두려워지더라구요.,그래서 행성 밖의 일을 알려달라는 거군요.,30_2_0_038_1_3,0,0,0,0,0,0
30_2_0_038_4_4,커스틴_여행 준비_2_2,커스틴,두려워하는,0,네... 정말 죄송해요.,흠흠! 이만 가보도록 하지.,\\n0,0,0,0,0,0,0
30_2_0_038_4_5,커스틴_여행 준비_2_1_1_2,커스틴,두려워하는,0,스페이스 메이드 분들은 직업상 우주 전역을 누비시니까요.\\n그 어느곳이든 우주를 가로질러 서비스를 해주시는 분들이니까#\\n그분들이라면 저의 두려움을 극복하게 할 수 있게 해줄 거예요.,어떤식으로 극복할 수 있게 한다는 거야?,30_2_0_038_4_6,0,0,0,0,0,0
30_2_0_038_4_6,커스틴_여행 준비_2_1_1_2_1,커스틴,두려워하는,0,사실 저는 살면서 이 행성을 떠난 적이 없었어요.\\n이 행성만이 저의 세상의 전부였죠.\\n그렇기에 저는 이 행성 이외의 모든 것을 알지 못해 두려워하는 거죠.\\n그렇다면 이 행성 밖의 일들을 어느정도 알고 이해한다면#\\n두려움을 극복할 수 있지 않을까요?,흠... 그런거라면 내가 도와줄 수 있을거 같은데?,30_2_0_038_4_7,그렇게 두려운데 어째서 떠나려는 거야?,30_2_0_038_4_8,0,0,0,0
30_2_0_038_4_7,커스틴_여행 준비_2_1_1_2_1_1,커스틴,두려워하는,0,정말인가요? 부디 제가 두려움을 극복할 수 있게 도와주세요.,내가 뭘 해줘야 할까?,30_2_0_038_2_5,0,0,0,0,0,0
30_2_0_038_4_8,커스틴_여행 준비_2_1_1_1_2,커스틴,두려워하는,0,사실 저는 예전부터 이 행성을 떠나고 싶었어요.\\n저 하늘을 올려다 볼 때마다# 저 무수한 별들이 궁금했죠.\\n저 별들은 저마다의 모습을 가지고 있으며#\\n분명 자신들만의 이야기를 가지고 있겠죠.\\n그럴 때마다 점점 여행을 떠나고 싶다는 욕망이 커져갔지만#\\n막상 떠나려고 할때마다 두려워지더라구요.,내가 도와줄게 있을까?,30_2_0_038_2_4,0,0,0,0,0,0
30_2_0_039_0_0,프부스의 의문1,프부스,춤꾼,0,얘!\\n나는 프부스란다!\\n프부스는 춤추는 것을 좋아한단다!\\n그래서 나는 계속 춤을 추고 있지!\\n함께 추지 않으련?,그래!,30_2_0_039_1_0\\n32_4_002,싫어!,30_2_0_039_2_0\\n32_4_001,0,0,0,0
30_2_0_039_1_0,프부스의 의문1_선택지1,프부스,헐떡이는 춤꾼,0,하지만 난 혼자 추는 게 좋단다!\\n너도 춤을 추고 싶다면! 헥헥... 앞의 마네킹과 춤을 춰보렴!\\n아니면 나를 따라! 헥... 춰보련?,근데 너는 왜 계속 춤을 춰?,30_2_0_039_1_1\\n32_4_006,힘들어 보이는데 괜찮아?,30_2_0_039_1_2\\n32_4_005,0,0,0,0
30_2_0_039_1_1,프부스의 의문1_선택지1_파생1,프부스,헐떡이는 춤꾼,0,헥.. 잘 모르겠단다!\\n어느 순간부터 계속 춤을 추고 있단다!\\n프부스는 춤추는 게! 헥...즐겁단다!\\n같이 춤추지 않을 거면! 후... 그냥 가주련?,<확인>,\\n0,0,0,0,0,0,0
30_2_0_039_1_2,프부스의 의문1_선택지1_파생2,프부스,헐떡이는 춤꾼,0,헥...나는 괜찮단다!\\n괜찮고 말고! 헥# 즐겁단다!\\n같이 출 게 아니라면! 후... 그냥 가주련?\\n춤을 추면서 말하는 건 참 힘들단다!,<확인>,\\n0,0,0,0,0,0,0
30_2_0_039_2_0,프부스의 의문1_선택지2,프부스,헐떡이는 춤꾼,0,헥.. 그럼 말 걸지 좀 말렴!\\n춤추면서 말하는 건 참 힘들단다!\\n난 춤을 출... 헥... 테니! 저리 가렴!,<확인>,\\n0,0,0,0,0,0,0
30_2_0_041_0_0,프부스의 저주1,프부스,S.O.S,0,얘!!\\n날 좀 도와주련?,프부스?,30_2_0_041_1_0,뭘 도와주면 돼?,30_2_0_041_2_0,T,49.9,너 저번에 나 때리지 않았어? 싫어.,30_2_0_041_3_0
30_2_0_041_1_0,프부스의 저주1_선택지1,프부스,S.O.S,0,그렇단다! 헥...\\n나는! 헥... 프부스란다!\\n프부스는 춤추는 것을! 헥헥... 좋아한단다!\\n하지만 너무 헥헥... 힘들단다!\\n사실은 헥... 멈출 수가 없을 뿐이란다!\\n춤을 그만 둘 수 있게 도와주련?,어떻게 도와주면 되는데?,30_2_0_041_1_1\\n32_4_004,널 잡으면 될까?,30_2_0_041_1_2\\n32_4_003,0,0,0,0
30_2_0_041_1_1,프부스의 저주1_선택지1_파생1,프부스,S.O.S,0,어떻게? 헥...\\n그건 잘 모르겠단다!\\n내가 왜 춤을 추고 있는지도!\\n헥... 잘 모르겠단다!\\n어떻게든 방법을... 헥헥...\\n찾게 된다면 내게 알려주련?,<확인>,32_2_001\\n0,0,0,0,0,0,0
30_2_0_041_1_2,프부스의 저주1_선택지1_파생2,프부스,S.O.S,0,이미 벽도 잡아보고 다 잡아봤단다!\\n헥헥...\\n방법을 모르겠단다!\\n언젠가 헥... 알게 된다면 내게 알려주련?,<확인>,32_2_001\\n0,0,0,0,0,0,0
30_2_0_041_2_0,프부스의 저주1_선택지2,프부스,S.O.S,0,내 춤을 멈춰주렴!\\n힘이 든단다! 헥헥...\\n지금 당장 힘이 드니# 우선 포션 하나만 줘 보련?,힘들어하는데 포션 하나정돈 줄 수 있지.,30_2_0_041_2_1\\n32_4_005,포션 비싼데..,30_2_0_041_2_2\\n32_4_006,0,0,0,0
